id,type_of_shot,kpt_12_x,kpt_12_y,kpt_11_x,kpt_11_y,kpt_14_x,kpt_14_y,kpt_13_x,kpt_13_y,kpt_16_x,kpt_16_y,kpt_15_x,kpt_15_y,kpt_24_x,kpt_24_y,kpt_23_x,kpt_23_y
user_video,smash,0.5376833081245422,0.2483786642551422,0.5329291224479675,0.24045279622077942,0.550495445728302,0.24177545309066772,0.5534836053848267,0.2275928407907486,0.544185221195221,0.21462023258209229,0.5583943724632263,0.20984573662281036,0.5612937211990356,0.2879306674003601,0.5568456053733826,0.28286731243133545
user_video,smash,0.50849449634552,0.23507069051265717,0.5092435479164124,0.31169214844703674,0.5403982996940613,0.21889503300189972,0.5426427125930786,0.33762699365615845,0.5691803097724915,0.20903965830802917,0.5471088886260986,0.31952375173568726,0.5663828253746033,0.2519006133079529,0.5635015368461609,0.2940453588962555
user_video,smash,0.5071041584014893,0.23952367901802063,0.5090802311897278,0.3159770667552948,0.5407351851463318,0.22075827419757843,0.5426679849624634,0.33517131209373474,0.5692184567451477,0.21004648506641388,0.5472785830497742,0.31437525153160095,0.5684022903442383,0.25201061367988586,0.5677663683891296,0.2958039343357086
user_video,smash,0.5062649250030518,0.24298042058944702,0.5083661079406738,0.31787917017936707,0.5410172939300537,0.22328470647335052,0.5426749587059021,0.33511224389076233,0.5687869191169739,0.21196794509887695,,,,,,
user_video,smash,0.5043588876724243,0.2457103282213211,0.5059958100318909,0.3202536106109619,0.540363609790802,0.22510015964508057,0.5410410165786743,0.33515337109565735,0.5677309036254883,0.21303927898406982,,,,,,
user_video,smash,0.5028170347213745,0.24837352335453033,0.5042544603347778,0.3233397901058197,0.5389887094497681,0.22794124484062195,0.5385278463363647,0.3353019654750824,0.5668348670005798,0.2145342081785202,,,,,,
user_video,smash,0.500687301158905,0.24924364686012268,0.5017207860946655,0.3253297507762909,0.5372466444969177,0.2308279424905777,0.5359659194946289,0.3354034125804901,0.5646100640296936,0.21611881256103516,,,,,,
user_video,smash,0.49854153394699097,0.24970166385173798,0.49941784143447876,0.3260807991027832,0.5347862243652344,0.23351024091243744,0.5339981317520142,0.33651289343833923,0.562812864780426,0.2167084664106369,,,,,,
user_video,smash,0.4958520829677582,0.2505932152271271,0.4976915419101715,0.32746848464012146,0.5323741436004639,0.23588190972805023,0.5310776233673096,0.3365465998649597,0.5598616003990173,0.21818631887435913,,,,,,
user_video,smash,0.49348339438438416,0.2519991993904114,0.4958631098270416,0.3282274305820465,0.530738353729248,0.23771116137504578,0.5293031930923462,0.3365339934825897,0.5570461750030518,0.22043582797050476,,,,,,
user_video,smash,0.49215638637542725,0.25326985120773315,0.4945392310619354,0.32855740189552307,0.5293335914611816,0.2400747835636139,0.5264227986335754,0.3370912969112396,0.5555030107498169,0.22130824625492096,,,,,,
user_video,smash,0.4906114637851715,0.255632221698761,0.492379754781723,0.3294540047645569,0.5281590819358826,0.24200300872325897,0.523552417755127,0.3385835289955139,0.55454421043396,0.22137834131717682,,,,,,
user_video,smash,0.4886747896671295,0.25606176257133484,0.49011221528053284,0.3297288715839386,0.5261738896369934,0.24315954744815826,0.5217581391334534,0.34003567695617676,0.5533764362335205,0.22173403203487396,,,,,,
user_video,smash,0.4870215058326721,0.2576907277107239,0.4882124960422516,0.33087676763534546,0.5248175263404846,0.24470211565494537,0.520348846912384,0.34150537848472595,0.5521153807640076,0.2213054895401001,,,,,,
user_video,smash,0.4863550364971161,0.25895610451698303,0.4877595901489258,0.33165982365608215,0.524380087852478,0.24466761946678162,0.5196332335472107,0.34176844358444214,0.5518322587013245,0.22110594809055328,,,,,,
user_video,smash,0.48581334948539734,0.259561151266098,0.48708072304725647,0.3315601944923401,0.5238161087036133,0.24745681881904602,0.5184892416000366,0.34186163544654846,0.5503288507461548,0.2216942459344864,,,,,,
user_video,smash,0.48539653420448303,0.26050323247909546,0.48585283756256104,0.3317258059978485,0.5241543650627136,0.249324232339859,0.5166140794754028,0.34204670786857605,0.5507547855377197,0.22153399884700775,,,,,,
user_video,smash,0.4859309196472168,0.26101839542388916,0.4855765104293823,0.33163315057754517,0.5247998237609863,0.2502618432044983,0.5149679780006409,0.3424966633319855,0.5513486862182617,0.2212495654821396,,,,,,
user_video,smash,0.4862529933452606,0.2623289227485657,0.48528894782066345,0.33141642808914185,0.5251573920249939,0.25205039978027344,0.5139113068580627,0.3433387577533722,0.5502920746803284,0.2220107465982437,,,,,,
user_video,smash,0.486633837223053,0.26455584168434143,0.48517751693725586,0.33139482140541077,0.5253434777259827,0.2541641294956207,0.5129950642585754,0.3449181616306305,0.5497077703475952,0.2222437709569931,,,,,,
user_video,smash,0.4869692623615265,0.26712650060653687,0.485446035861969,0.33129552006721497,0.5261897444725037,0.2554725110530853,0.5121027231216431,0.3474431335926056,0.5503212213516235,0.22213123738765717,,,,,,
user_video,smash,0.4881957173347473,0.26864004135131836,0.48587265610694885,0.3310812711715698,0.528279721736908,0.25660809874534607,0.510853111743927,0.3486568331718445,0.5506798624992371,0.22205451130867004,,,,,,
user_video,smash,0.4895780384540558,0.2706919312477112,0.486197829246521,0.329878032207489,0.5300992131233215,0.2580372989177704,0.5092247128486633,0.34896546602249146,0.5514503121376038,0.22171691060066223,,,,,,
user_video,smash,0.4915539026260376,0.27104365825653076,0.4864942729473114,0.3295917510986328,0.5313742756843567,0.2593560516834259,0.5075255632400513,0.3480978310108185,0.5517436861991882,0.22188423573970795,,,,,,
user_video,smash,0.4938584268093109,0.2722286880016327,0.48765867948532104,0.3295726776123047,0.5324956178665161,0.2604987323284149,0.5056903958320618,0.34683865308761597,0.5523456931114197,0.22224494814872742,,,,,,
user_video,smash,0.49513137340545654,0.2733963429927826,0.4879143536090851,0.32994943857192993,0.532791018486023,0.26280027627944946,0.5039222240447998,0.34666648507118225,0.5523800253868103,0.2232021540403366,,,,,,
user_video,smash,0.49530962109565735,0.27500098943710327,0.4879617989063263,0.33084574341773987,0.5332043170928955,0.2659547030925751,0.5023233890533447,0.3468836545944214,0.5524016618728638,0.2242981344461441,,,,,,
user_video,smash,0.4955746531486511,0.2762233018875122,0.4879247546195984,0.33180853724479675,0.533491313457489,0.2674677073955536,0.5006895065307617,0.34766802191734314,0.5524188280105591,0.22426973283290863,,,,,,
user_video,smash,0.49545028805732727,0.2783030867576599,0.4877961575984955,0.33292508125305176,0.5331965088844299,0.27033478021621704,0.5000234246253967,0.3479657769203186,0.552105188369751,0.226884126663208,,,,,,
user_video,smash,0.49545010924339294,0.2791201174259186,0.4876251220703125,0.3341100811958313,0.5331107378005981,0.2729494869709015,0.4985320270061493,0.34797805547714233,0.5513995289802551,0.22927001118659973,,,,,,
user_video,smash,0.49542638659477234,0.27975770831108093,0.4873393177986145,0.3348945677280426,0.5329760909080505,0.2747727334499359,0.4974326491355896,0.349098265171051,0.5505527257919312,0.22962792217731476,,,,,,
user_video,smash,0.49497929215431213,0.28249040246009827,0.48665669560432434,0.33471572399139404,0.5315657258033752,0.27941685914993286,0.49528998136520386,0.3412337601184845,0.5477702617645264,0.23401665687561035,,,,,,
user_video,smash,0.494275838136673,0.2837693393230438,0.4858873188495636,0.3343186676502228,0.530082106590271,0.2810390889644623,0.4958849251270294,0.33367055654525757,0.5447974801063538,0.23629844188690186,,,,,,
user_video,smash,0.4940023720264435,0.2850259244441986,0.48546913266181946,0.3343503177165985,0.5286287069320679,0.283892959356308,0.49722930788993835,0.33356261253356934,0.542131245136261,0.24059636890888214,,,,,,
user_video,smash,0.4933956563472748,0.28667986392974854,0.4845038950443268,0.33492380380630493,0.5273625254631042,0.28681251406669617,,,,,,,,,,
user_video,smash,0.4927540123462677,0.28863289952278137,0.48328039050102234,0.33520856499671936,0.525743842124939,0.28991153836250305,,,,,,,,,,
user_video,smash,0.4923710227012634,0.28860411047935486,0.48243430256843567,0.33516764640808105,0.5253181457519531,0.2911824584007263,,,,,,,,,,
user_video,smash,0.4917764365673065,0.2892376482486725,0.48191437125205994,0.33516475558280945,0.5232276320457458,0.2927338778972626,,,,,,,,,,
user_video,smash,0.4900863766670227,0.2937621474266052,0.48169177770614624,0.33477845788002014,0.520718514919281,0.29639315605163574,,,,,,,,,,
user_video,smash,0.4889996647834778,0.2973141372203827,0.4806394577026367,0.33490893244743347,0.5189483165740967,0.3020651042461395,,,,,,,,,,
user_video,smash,0.4883495569229126,0.29881373047828674,0.4804733395576477,0.33473920822143555,0.5177507996559143,0.3058490753173828,,,,,,,,,,
user_video,smash,0.48704737424850464,0.30526700615882874,0.4807664752006531,0.33033430576324463,0.5160519480705261,0.3114357888698578,,,,,,,,,,
user_video,smash,0.48678937554359436,0.3057498335838318,0.4809627830982208,0.3306884467601776,0.5139485001564026,0.31104499101638794,,,,,,,,,,
user_video,smash,0.4871501922607422,0.30712154507637024,0.48145925998687744,0.32646071910858154,0.5129716396331787,0.3165208399295807,,,,,,,,,,
user_video,smash,0.4874149262905121,0.30902597308158875,0.48153457045555115,0.3246299624443054,0.5103738307952881,0.3198115825653076,,,,,,,,,,
user_video,smash,0.4866196811199188,0.32253873348236084,0.48155325651168823,0.3139122426509857,0.5113482475280762,0.3311212658882141,,,,,,,,,,
user_video,smash,0.48669612407684326,0.33077380061149597,0.48158928751945496,0.31552791595458984,0.5093330144882202,0.3325561583042145,,,,,,,,,,
user_video,smash,0.4865919351577759,0.33093535900115967,0.48161906003952026,0.31019216775894165,0.5089668035507202,0.3354254364967346,,,,,,,,,,
user_video,smash,0.4872836172580719,0.32910972833633423,0.4838908314704895,0.31119829416275024,0.5081862211227417,0.33588701486587524,,,,,,,,,,
user_video,smash,0.48726987838745117,0.32466986775398254,0.4839458465576172,0.311373233795166,0.5066526532173157,0.3344125747680664,,,,,,,,,,
user_video,smash,0.48660188913345337,0.32499703764915466,0.48413723707199097,0.3113149106502533,0.5058547854423523,0.3371436297893524,,,,,,,,,,
user_video,smash,0.48671165108680725,0.32510432600975037,0.4840666949748993,0.3116965889930725,0.5051518678665161,0.33386263251304626,,,,,,,,,,
user_video,smash,0.4866204559803009,0.3394467532634735,0.4825980067253113,0.30599814653396606,0.5063620805740356,0.33856698870658875,,,,,,,,,,
user_video,smash,0.48659655451774597,0.3474591076374054,0.4807581901550293,0.3044114112854004,0.5098850131034851,0.34438541531562805,,,,,,,,,,
user_video,smash,0.4862366020679474,0.35005369782447815,0.479138046503067,0.3030739426612854,0.5112653970718384,0.3481336534023285,,,,,,,,,,
user_video,smash,0.4856966733932495,0.3506319224834442,0.47812575101852417,0.30476078391075134,0.5115535855293274,0.3454846739768982,0.4929930865764618,0.2898663580417633,0.5058388113975525,0.345407098531723,0.47344496846199036,0.3270634710788727,0.5381034016609192,0.32309412956237793,0.5374448895454407,0.29034799337387085
user_video,smash,0.485323041677475,0.35180529952049255,0.4731348156929016,0.30600371956825256,0.5091822147369385,0.3477245569229126,0.47655221819877625,0.28453147411346436,0.507099986076355,0.3423985242843628,0.46680694818496704,0.32493892312049866,0.5363520383834839,0.32240715622901917,0.5360649824142456,0.28959858417510986
user_video,smash,0.47593265771865845,0.3241528868675232,0.4809117317199707,0.34833717346191406,0.4664008915424347,0.2826785743236542,0.48374268412590027,0.3175255358219147,0.46370208263397217,0.33533191680908203,0.4720348119735718,0.3243601322174072,0.5368987917900085,0.3080187141895294,0.5370575785636902,0.30577462911605835
user_video,smash,0.47416236996650696,0.31678494811058044,0.48459312319755554,0.3597913384437561,0.45620372891426086,0.2752036154270172,0.48346343636512756,0.3483749032020569,0.45061689615249634,0.3174833655357361,0.46739619970321655,0.3351258635520935,0.5372028350830078,0.29563722014427185,0.5373445749282837,0.31803157925605774
user_video,smash,0.4712812602519989,0.3133818209171295,0.4861048758029938,0.36163705587387085,0.448745995759964,0.27424246072769165,0.4818655848503113,0.34173092246055603,0.44302210211753845,0.30073440074920654,0.45916157960891724,0.327503502368927,0.5367788076400757,0.28998783230781555,0.5377172827720642,0.3203395903110504
user_video,smash,0.47077152132987976,0.31584417819976807,0.48739567399024963,0.36409419775009155,0.45114511251449585,0.2828448712825775,,,,,,,,,,
user_video,smash,0.4704187512397766,0.3168542683124542,0.48870712518692017,0.36606112122535706,0.44986382126808167,0.2848009765148163,,,,,,,,,,
user_video,smash,0.4693288803100586,0.31691309809684753,0.49036961793899536,0.366131067276001,0.44530919194221497,0.28321707248687744,,,,,,,,,,
user_video,smash,0.47031256556510925,0.3175027370452881,0.4909399449825287,0.3645170331001282,0.4473099410533905,0.2853701114654541,,,,,,,,,,
user_video,smash,0.4713340103626251,0.31834182143211365,0.49223873019218445,0.36363768577575684,0.45061686635017395,0.28637805581092834,,,,,,,,,,
user_video,smash,0.47201430797576904,0.3188696503639221,0.49347448348999023,0.36328965425491333,0.4553646147251129,0.2888495922088623,,,,,,,,,,
user_video,smash,0.47389712929725647,0.31919413805007935,0.4957067668437958,0.3651059865951538,0.4571612775325775,0.29049545526504517,,,,,,,,,,
user_video,smash,0.476317822933197,0.31941327452659607,0.4972577691078186,0.36707279086112976,0.4617108404636383,0.2906995117664337,,,,,,,,,,
user_video,smash,0.47758913040161133,0.3195255696773529,0.4988574683666229,0.3682113587856293,0.46688762307167053,0.2884456515312195,,,,,,,,,,
user_video,smash,0.47864681482315063,0.31965917348861694,0.5006663203239441,0.3722418546676636,0.47399604320526123,0.281649649143219,,,,,,,,,,
user_video,smash,0.4797055125236511,0.31799888610839844,0.5011864900588989,0.3735851049423218,0.4852360188961029,0.273941308259964,,,,,,,,,,
user_video,smash,0.48112091422080994,0.31605130434036255,0.5021985173225403,0.37356892228126526,0.4904521107673645,0.2718820869922638,,,,,,,,,,
user_video,smash,0.48271045088768005,0.31522735953330994,0.502998411655426,0.3733050525188446,0.49638473987579346,0.2726113200187683,,,,,,,,,,
user_video,smash,0.48398303985595703,0.31492868065834045,0.5035157799720764,0.3734983801841736,0.5014556050300598,0.2747724652290344,,,,,,,,,,
user_video,smash,0.4852757751941681,0.3135107755661011,0.5038996338844299,0.37300464510917664,0.5069965720176697,0.2759215533733368,0.5341717600822449,0.36076000332832336,0.5250664949417114,0.2811731696128845,,,,,,
user_video,smash,0.4854488670825958,0.3130720257759094,0.5034050941467285,0.3725663125514984,0.5092359185218811,0.27614545822143555,0.5331408977508545,0.3622058033943176,0.5265275239944458,0.28422239422798157,,,,,,
user_video,smash,0.4854651093482971,0.31345850229263306,0.5028074383735657,0.3721689283847809,0.506686270236969,0.2814505696296692,0.53194260597229,0.3646099269390106,0.5236018300056458,0.28819650411605835,,,,,,
user_video,smash,0.48544204235076904,0.3136123716831207,0.5024790167808533,0.3719031512737274,0.5100018978118896,0.2912081778049469,0.5322898030281067,0.3654976189136505,0.5207579731941223,0.3062731623649597,,,,,,
user_video,smash,0.48610734939575195,0.3128449320793152,0.5022624731063843,0.3722350597381592,0.5145461559295654,0.2974054217338562,0.5337515473365784,0.3650681972503662,,,,,,,,
user_video,smash,0.4862639605998993,0.3118734061717987,0.5021654367446899,0.37375664710998535,0.5152726769447327,0.2978590428829193,0.5334563851356506,0.3662342429161072,,,,,,,,
user_video,smash,0.48646238446235657,0.3111252188682556,0.500988781452179,0.37430664896965027,0.5165732502937317,0.3000434339046478,0.5328548550605774,0.3677622973918915,,,,,,,,
user_video,smash,0.48689138889312744,0.31010702252388,0.4994373321533203,0.3741406798362732,0.5167518854141235,0.30334025621414185,0.5318687558174133,0.36848974227905273,,,,,,,,
user_video,smash,0.4869018793106079,0.3091351091861725,0.4981290102005005,0.37397637963294983,0.5167754292488098,0.30242738127708435,0.5312852263450623,0.36861366033554077,,,,,,,,
user_video,smash,0.4871356785297394,0.30867141485214233,0.49694982171058655,0.37385162711143494,0.517279863357544,0.301747590303421,0.5309947729110718,0.36880600452423096,,,,,,,,
user_video,smash,0.4875637888908386,0.30810049176216125,0.4963708519935608,0.3737611472606659,0.5176972150802612,0.3008595407009125,0.5304602384567261,0.3690166175365448,,,,,,,,
user_video,smash,0.48795178532600403,0.30768269300460815,0.49588844180107117,0.37367933988571167,0.5184237957000732,0.30107438564300537,0.5287184119224548,0.3689059019088745,,,,,,,,
user_video,smash,0.4881522059440613,0.30774474143981934,0.4954743981361389,0.3735484182834625,0.5188764929771423,0.3017794191837311,0.5273455381393433,0.3688700497150421,,,,,,,,
user_video,smash,0.488711953163147,0.3076913356781006,0.4951760470867157,0.37288951873779297,0.518849790096283,0.303556889295578,0.5266164541244507,0.3689950406551361,,,,,,,,
user_video,smash,0.48941516876220703,0.30728527903556824,0.495248407125473,0.37258031964302063,0.5199063420295715,0.30317506194114685,0.5264875888824463,0.36984702944755554,,,,,,,,
user_video,smash,0.49034589529037476,0.3067002296447754,0.4951689541339874,0.3718661069869995,0.5203589200973511,0.30281639099121094,0.5265256762504578,0.37013670802116394,,,,,,,,
user_video,smash,0.4914303421974182,0.30623677372932434,0.4952387809753418,0.3712472915649414,0.5208176374435425,0.3027670383453369,0.5265823602676392,0.3704391419887543,,,,,,,,
user_video,smash,0.4926939606666565,0.3059426248073578,0.4953242540359497,0.3709734082221985,0.5223131775856018,0.30265548825263977,0.5267220735549927,0.37090277671813965,,,,,,,,
user_video,smash,0.49333101511001587,0.30559059977531433,0.49532434344291687,0.37085288763046265,0.5229250192642212,0.3025771677494049,0.5267558097839355,0.3709951341152191,,,,,,,,
user_video,smash,0.4937710464000702,0.3056254982948303,0.49530619382858276,0.3707875907421112,0.5225557684898376,0.3024892807006836,0.5266842246055603,0.37188979983329773,,,,,,,,
user_video,smash,0.4941713511943817,0.30569320917129517,0.4952937364578247,0.37069883942604065,0.5224190354347229,0.30175668001174927,0.5263993144035339,0.37272217869758606,,,,,,,,
user_video,smash,0.49443319439888,0.3057444095611572,0.49521008133888245,0.3706617057323456,0.5232717990875244,0.29980576038360596,0.5261713266372681,0.3730277717113495,,,,,,,,
user_video,smash,0.49456074833869934,0.3057540953159332,0.49521884322166443,0.37088143825531006,0.5234653949737549,0.2984507381916046,0.5262068510055542,0.3744061589241028,,,,,,,,
user_video,smash,0.49429816007614136,0.30703869462013245,0.49522578716278076,0.3719445765018463,0.5231636166572571,0.2984219789505005,0.525711715221405,0.3755761384963989,,,,,,,,
